alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,51,0.8558008658008658,0.8558008658008658,0.005726116706516316,0.005726116706516315,0.8547705627705626,0.8529437229437229,0.8572294372294372,1.343589134998205,1.6842537881927813,2.806118914683072e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,52,0.8559740259740259,0.8559740259740259,0.005578273814180056,0.005578273814180056,0.854995670995671,0.8537229437229438,0.8566233766233766,1.3539803549430252,1.6835519597881508,2.8108677039847507e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,53,0.8561904761904762,0.8561904761904762,0.005480724011088579,0.005480724011088578,0.8548282828282828,0.8527705627705627,0.8568398268398268,1.3473192479056302,1.682709039096617,2.7813815699379064e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,54,0.8561904761904762,0.8561904761904762,0.005108314454005441,0.00510831445400544,0.854981240981241,0.8525108225108226,0.8572294372294372,1.3558659819597196,1.682855788923532,2.8648345442167737e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,55,0.8559307359307359,0.8559307359307359,0.00497287146948836,0.004972871469488362,0.8547070707070706,0.8526406926406926,0.8563203463203464,1.3575115031084428,1.683648935779197,2.681382872315936e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,56,0.856017316017316,0.856017316017316,0.0054502352617311275,0.005450235261731126,0.8547590187590188,0.852987012987013,0.857012987012987,1.341704707768298,1.6823626953599813,2.6140113942706053e-05,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,57,0.8561904761904762,0.8561904761904762,0.004924784600470337,0.004924784600470338,0.8548282828282828,0.8536796536796537,0.8566666666666667,1.3551691152897203,1.682809769049927,2.562618758845962e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,58,0.8558008658008658,0.8558008658008658,0.004725719274717155,0.004725719274717154,0.8548542568542568,0.8535930735930736,0.8568831168831169,1.3504547564481837,1.6823405300161467,2.4846169541492484e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,59,0.8561904761904762,0.8561904761904762,0.004976624356475916,0.0049766243564759146,0.8549783549783548,0.8537662337662337,0.8563636363636363,1.3400213410554673,1.6821702302921862,2.3088472991535187e-05,0.04687499999999927,0.07692307692307397,0.019047619047619046
RDSGD,60,0.8564935064935065,0.8564935064935065,0.004734079942784793,0.004734079942784793,0.855096681096681,0.8538961038961039,0.8563203463203464,1.3455015930271863,1.6831997137778478,2.3705822119815375e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,61,0.8567099567099568,0.8567099567099568,0.0043274384325157934,0.004327438432515793,0.8554834054834056,0.8539393939393939,0.8565367965367965,1.356183564297324,1.6810435030668491,2.2119166627290226e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,62,0.8563636363636363,0.8563636363636363,0.004316602075987892,0.004316602075987892,0.8555353535353536,0.8544588744588745,0.8572294372294372,1.3424413955284917,1.681037426671348,2.2006070458872107e-05,0.031249999999999514,0.07692307692307397,0.019047619047619046
RDSGD,63,0.8564502164502165,0.8564502164502165,0.004004814774396967,0.004004814774396967,0.8555670995670995,0.853982683982684,0.8573593073593073,1.3567684607843342,1.6832241073016423,2.1043051126427085e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,64,0.8556277056277056,0.8556277056277056,0.004169518752245802,0.004169518752245801,0.8551919191919193,0.8536363636363636,0.8565800865800866,1.3443626181860329,1.6840283710194859,2.002557995321055e-05,0.04687499999999927,0.07692307692307397,0.019047619047619046
RDSGD,65,0.8561471861471861,0.8561471861471861,0.003932429400035552,0.003932429400035552,0.8555468975468974,0.8543290043290044,0.8568831168831169,1.3471420263987368,1.684655528751211,1.9573255449250295e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,66,0.8558008658008658,0.8558008658008658,0.0040484878590509995,0.004048487859051,0.8554141414141412,0.8541991341991342,0.8573593073593073,1.3482470419804882,1.6850982424135417,1.9407837498330003e-05,0.031249999999999514,0.07692307692307397,0.019047619047619046
RDSGD,67,0.8559307359307359,0.8559307359307359,0.0037375162481920457,0.0037375162481920457,0.8553968253968254,0.8537662337662337,0.8578354978354978,1.3589224315989052,1.6852474434638411,1.8624582338053636e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,68,0.8562337662337662,0.8562337662337662,0.003521849187895652,0.003521849187895651,0.8555007215007214,0.8540692640692641,0.8570562770562771,1.353971210181709,1.6843421126339695,1.765043590081745e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,69,0.8564935064935065,0.8564935064935065,0.003446835355005625,0.003446835355005624,0.8556594516594517,0.8542424242424242,0.8571428571428571,1.3532298667371208,1.685318663409403,1.729069704884588e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,70,0.8559740259740259,0.8559740259740259,0.003406659010274463,0.0034066590102744617,0.8557373737373736,0.8541991341991342,0.8577056277056277,1.3536692055341657,1.6848246150329327,1.704725148038669e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,71,0.8564069264069264,0.8564069264069264,0.0034637465950397286,0.0034637465950397286,0.8559336219336219,0.8543290043290044,0.8572727272727273,1.3531897660606746,1.6830443846582281,1.7328786121366764e-05,0.031249999999999514,0.07692307692307397,0.019047619047619046
