alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k
RDSGD_ORACLE,37,0.8508225108225108,0.8508225108225108,0.004040666781694811,0.004040666781694812,0.850112554112554,0.8474891774891775,0.8522510822510823,1.4141623271794028,1.687126514551058,,,
RDSGD_ORACLE,38,0.8515151515151516,0.8515151515151516,0.003705365610513452,0.003705365610513453,0.8506406926406928,0.847012987012987,0.852987012987013,1.4136295255925997,1.6862784194944025,,,
RDSGD_ORACLE,39,0.8504761904761905,0.8504761904761905,0.0039505478626677346,0.003950547862667736,0.8501269841269841,0.8472727272727273,0.8531601731601731,1.4038345852985077,1.676463007129712,,,
RDSGD_ORACLE,40,0.8503896103896104,0.8503896103896104,0.004004535825130636,0.0040045358251306375,0.8502510822510821,0.8466233766233766,0.8521645021645021,1.4111104612429732,1.6813850372260832,,,
RDSGD_ORACLE,41,0.8507359307359308,0.8507359307359308,0.003233597571641643,0.003233597571641643,0.8501904761904762,0.8473593073593073,0.8518181818181818,1.4150035717987006,1.6838814701666172,,,
RDSGD_ORACLE,42,0.8506493506493507,0.8506493506493507,0.00306973657305345,0.00306973657305345,0.8501269841269842,0.8467532467532467,0.8528571428571429,1.4158019926842103,1.6676710323292288,,,
RDSGD_ORACLE,43,0.8508658008658009,0.8508658008658009,0.0028176806883029935,0.0028176806883029944,0.8504415584415584,0.8474458874458874,0.8519480519480519,1.4161240389757346,1.6683518691370893,,,
RDSGD_ORACLE,44,0.8513852813852814,0.8513852813852814,0.0026961507548947136,0.0026961507548947145,0.8507994227994228,0.8483549783549783,0.8522510822510823,1.4114358988910887,1.6858304584791632,,,
RDSGD_ORACLE,45,0.8519047619047619,0.8519047619047619,0.0030361566337484326,0.003036156633748434,0.8515064935064934,0.8475757575757575,0.853030303030303,1.4148292658073363,1.6860562346646473,,,
RDSGD_ORACLE,46,0.8516883116883117,0.8516883116883117,0.0031331016301947238,0.003133101630194724,0.8513535353535353,0.8486147186147186,0.8537229437229438,1.4146715947997874,1.690796300954411,,,
RDSGD_ORACLE,47,0.8518614718614719,0.8518614718614719,0.002907710241382432,0.002907710241382432,0.8516854256854256,0.847012987012987,0.8542424242424242,1.4188257849436725,1.6867334524820485,,,
RDSGD_ORACLE,48,0.8527272727272728,0.8527272727272728,0.003686336467721825,0.0036863364677218267,0.8517546897546899,0.8467965367965368,0.8538961038961039,1.4141943039223923,1.6798744975038977,,,
RDSGD_ORACLE,49,0.8528138528138528,0.8528138528138528,0.002943635318171659,0.002943635318171661,0.8524069264069263,0.84991341991342,0.8540692640692641,1.4153643124339912,1.6841039602274128,,,
RDSGD_ORACLE,50,0.8531168831168832,0.8531168831168832,0.002769876560027692,0.0027698765600276914,0.8523694083694083,0.85,0.855021645021645,1.4155037779808723,1.6839589271904545,,,
RDSGD_ORACLE,51,0.8531601731601731,0.8531601731601731,0.002669979846128142,0.0026699798461281427,0.8527070707070706,0.8503030303030303,0.8545454545454545,1.4148087078393496,1.6840508869538826,,,
RDSGD_ORACLE,52,0.8533766233766233,0.8533766233766233,0.0019901338746359867,0.0019901338746359867,0.8528860028860029,0.8511255411255412,0.8545021645021645,1.4168774010733465,1.6862360613002327,,,
RDSGD_ORACLE,53,0.8532034632034632,0.8532034632034632,0.0023032622595841987,0.0023032622595842,0.8527878787878789,0.8496536796536797,0.8546753246753247,1.417109937471122,1.6872985161823177,,,
RDSGD_ORACLE,54,0.8529437229437229,0.8529437229437229,0.002181624850340917,0.0021816248503409175,0.8528600288600289,0.850909090909091,0.8545887445887446,1.4170509426666698,1.6846251189021053,,,
RDSGD_ORACLE,55,0.8533766233766233,0.8533766233766233,0.002304943668977041,0.002304943668977042,0.8531976911976911,0.85,0.8549350649350649,1.4151877143351062,1.6842913790805598,,,
RDSGD_ORACLE,56,0.8533333333333334,0.8533333333333334,0.002057507444595462,0.002057507444595462,0.852989898989899,0.8500865800865801,0.855021645021645,1.4172564676488097,1.684578036340755,,,
RDSGD_ORACLE,57,0.8535064935064935,0.8535064935064935,0.0017948494404425596,0.0017948494404425594,0.8534314574314575,0.8511688311688311,0.855021645021645,1.414123275581916,1.6841926871708657,,,
RDSGD_ORACLE,58,0.8537662337662337,0.8537662337662337,0.0018439492784148206,0.0018439492784148215,0.8535642135642135,0.8512987012987013,0.8550649350649351,1.4165863574418016,1.683813773134689,,,
RDSGD_ORACLE,59,0.854025974025974,0.854025974025974,0.0018285035777024488,0.0018285035777024497,0.8535468975468975,0.850995670995671,0.8558008658008658,1.4115609708357677,1.6841013431217537,,,
RDSGD_ORACLE,60,0.8541558441558441,0.8541558441558441,0.0016004330847349231,0.0016004330847349238,0.8536392496392496,0.8503896103896104,0.8554545454545455,1.4163696217196198,1.6805776502971308,,,
RDSGD_ORACLE,61,0.8537229437229438,0.8537229437229438,0.001582548088469591,0.0015825480884695917,0.8534574314574316,0.8517316017316018,0.8548051948051948,1.4149911550300363,1.6859228584372596,,,
RDSGD_ORACLE,62,0.8541558441558441,0.8541558441558441,0.0015701856036260938,0.001570185603626094,0.8538066378066378,0.8516017316017316,0.8554112554112554,1.4147421275905359,1.685257593698053,,,
RDSGD_ORACLE,63,0.8545887445887446,0.8545887445887446,0.001563750304962966,0.0015637503049629664,0.8540894660894661,0.852034632034632,0.8553679653679653,1.416206310308237,1.6841759307969733,,,
RDSGD_ORACLE,64,0.8547619047619047,0.8547619047619047,0.0016118257769176685,0.0016118257769176692,0.8541587301587301,0.8524242424242424,0.8552380952380952,1.417097733648714,1.6833882811551217,,,
RDSGD_ORACLE,65,0.8548917748917749,0.8548917748917749,0.0014776544606568333,0.0014776544606568335,0.8546060606060607,0.8526406926406926,0.8558441558441559,1.419607956146297,1.6776692593373657,,,
RDSGD_ORACLE,66,0.8546753246753247,0.8546753246753247,0.0013442886755078384,0.0013442886755078388,0.8544790764790765,0.852987012987013,0.8554978354978355,1.410525604918441,1.6811920659408666,,,
RDSGD_ORACLE,67,0.854978354978355,0.854978354978355,0.001227969685880911,0.0012279696858809113,0.8545367965367966,0.8531168831168832,0.8558441558441559,1.4170774715452705,1.6817863945574134,,,
RDSGD_ORACLE,68,0.8551082251082252,0.8551082251082252,0.0013528017691859,0.0013528017691859004,0.8545945165945166,0.8532034632034632,0.8561038961038961,1.4181291827516023,1.6826684376822807,,,
RDSGD_ORACLE,69,0.8548484848484849,0.8548484848484849,0.0015295913529961545,0.0015295913529961554,0.8546089466089465,0.8526839826839827,0.8561904761904762,1.409780117223589,1.6858732936121985,,,
RDSGD_ORACLE,70,0.8548484848484849,0.8548484848484849,0.0011765736699119976,0.0011765736699119978,0.854764790764791,0.8535930735930736,0.8563636363636363,1.4176886098266892,1.681223990564261,,,
