alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,68,0.796060606060606,0.796060606060606,0.0006960345800114908,0.0006960345800114907,0.7959076479076478,0.7916017316017316,0.8003463203463204,1.4626263235506418,1.776573887924231,0.00019005384231848396,0.0,0.9090909090908679,0.19047619047619052
RDSGD,69,0.796060606060606,0.796060606060606,0.0006968506833272919,0.0006968506833272917,0.7959105339105339,0.7911688311688312,0.80004329004329,1.4627639071116025,1.7752380415112694,0.0001750287058170871,0.0,0.8636363636363245,0.18095238095238098
RDSGD,70,0.7957142857142857,0.7957142857142857,0.0006565889967989811,0.0006565889967989811,0.7953506493506493,0.7903896103896104,0.7993073593073593,1.4627594427786852,1.778031248789318,0.00022871027554986545,0.0,0.9545454545454112,0.20000000000000004
RDSGD,71,0.7955411255411255,0.7955411255411255,0.0006727274483014918,0.0006727274483014914,0.7952121212121213,0.7906926406926407,0.7993939393939394,1.462715854284693,1.7760558454798931,0.0001742759239664146,0.029411764705881922,0.9090909090908679,0.19047619047619052
RDSGD,72,0.7957142857142857,0.7957142857142857,0.0006553267710174187,0.0006553267710174186,0.7951976911976912,0.7903896103896104,0.7993073593073593,1.4620555628314522,1.7770605710883478,0.0001700229027582374,0.0,0.9090909090908679,0.19047619047619052
RDSGD,73,0.7952813852813853,0.7952813852813853,0.0006217813719480579,0.0006217813719480577,0.7949235209235208,0.7901731601731602,0.7987878787878788,1.462815563412714,1.7779871646630092,0.00019823678755181612,0.014705882352940961,0.9999999999999546,0.20952380952380956
RDSGD,74,0.7956277056277056,0.7956277056277056,0.000655473193164078,0.0006554731931640779,0.7951803751803752,0.7890909090909091,0.7993939393939394,1.4623515010790906,1.7782279058613224,0.00014472952475191902,0.0,0.8636363636363245,0.180952380952381
RDSGD,75,0.795974025974026,0.795974025974026,0.0007197663144246009,0.0007197663144246007,0.7956998556998557,0.7897402597402597,0.8001298701298701,1.4621792000616438,1.7779540248747416,0.00014086871355427957,0.029411764705881922,0.7727272727272376,0.1619047619047619
RDSGD,76,0.7956277056277056,0.7956277056277056,0.000615627125839231,0.0006156271258392308,0.7954430014430015,0.7893073593073593,0.79995670995671,1.4618354519490124,1.7785625666591252,0.00017801762801216095,0.0,0.9090909090908679,0.19047619047619052
RDSGD,77,0.7961471861471862,0.7961471861471862,0.0006435485775984806,0.0006435485775984804,0.7955699855699855,0.7902597402597402,0.7991341991341991,1.4617486041562082,1.778897064065957,0.00011516690671574566,0.0,0.7272727272726943,0.1523809523809524
RDSGD,78,0.7953679653679654,0.7953679653679654,0.0006203135292307501,0.0006203135292307501,0.7953304473304476,0.79,0.7992207792207793,1.4618529937425704,1.7788101482499314,0.00017456799591659546,0.0,0.8636363636363245,0.180952380952381
RDSGD,79,0.7957575757575758,0.7957575757575758,0.0006790821210689641,0.0006790821210689638,0.7955238095238095,0.7905627705627706,0.7993073593073593,1.4613618223522702,1.7787789160133376,0.00010070793350941499,0.0,0.6818181818181509,0.1428571428571429
RDSGD,80,0.7951082251082251,0.7951082251082251,0.000574715042443818,0.0005747150424438177,0.7953708513708514,0.7904329004329005,0.7993939393939394,1.4622970562246536,1.7779555000347018,0.0001632100339306,0.0,0.9545454545454112,0.20000000000000007
RDSGD,81,0.7956277056277056,0.7956277056277056,0.0005643084600107388,0.0005643084600107387,0.7954603174603173,0.7908658008658008,0.7991341991341991,1.461304709807131,1.7786072407918272,0.0001426959539399052,0.014705882352940961,0.9090909090908679,0.19047619047619052
RDSGD,82,0.7949350649350649,0.7949350649350649,0.0005310542203574609,0.0005310542203574608,0.7952265512265514,0.791038961038961,0.7988744588744588,1.4624858455545398,1.7791012048868828,0.00015677626621897752,0.0,0.9545454545454112,0.20000000000000004
RDSGD,83,0.7951948051948052,0.7951948051948052,0.0005884716728375998,0.0005884716728375997,0.7955440115440114,0.7911255411255411,0.7986580086580086,1.4614905227000614,1.7792429072014255,0.00011003846660979139,0.0,0.6818181818181509,0.14285714285714288
RDSGD,84,0.7957142857142857,0.7957142857142857,0.0005084308946564134,0.0005084308946564134,0.7955699855699855,0.7918614718614718,0.7998701298701298,1.4625786599969959,1.7788907804883927,0.00016407498296246284,0.0,0.9090909090908679,0.19047619047619052
RDSGD,85,0.7961038961038961,0.7961038961038961,0.0005120334320665876,0.0005120334320665875,0.7957979797979798,0.7913852813852814,0.7992640692640692,1.4614541803197671,1.7788520961777454,0.00013183688213193998,0.014705882352940961,0.9090909090908679,0.19047619047619052
RDSGD,86,0.7963203463203463,0.7963203463203463,0.000485694828008928,0.00048569482800892797,0.7960115440115441,0.7917748917748918,0.7998268398268398,1.4615180267730947,1.778332696064649,0.0001196826365509689,0.0,0.8636363636363245,0.18095238095238098
RDSGD,87,0.7958441558441558,0.7958441558441558,0.0004707276070759909,0.00047072760707599087,0.7957344877344876,0.7922943722943723,0.7987878787878788,1.4627978007408635,1.7788066792076571,0.00013338146018538537,0.0,0.9090909090908679,0.19047619047619052
RDSGD,88,0.7956709956709956,0.7956709956709956,0.0004520568842378388,0.00045205688423783865,0.7956969696969698,0.7908658008658008,0.7994372294372294,1.4624951861243547,1.7782988576148722,0.00013375786410315928,0.0,0.9999999999999546,0.20952380952380956
RDSGD,89,0.7956277056277056,0.7956277056277056,0.0004540369449644967,0.0004540369449644965,0.7952871572871574,0.7911688311688312,0.7992207792207793,1.462542556449321,1.7773402502715319,0.00011989003240558237,0.0,0.9090909090908679,0.19047619047619052
RDSGD,90,0.7950216450216451,0.7950216450216451,0.0004590071396232124,0.0004590071396232123,0.7950880230880233,0.7906060606060606,0.7985714285714286,1.4621818714912258,1.7800046865933303,0.00011038922126590376,0.0,0.818181818181781,0.17142857142857143
RDSGD,91,0.794978354978355,0.794978354978355,0.0004317648379615274,0.00043176483796152727,0.794929292929293,0.7902597402597402,0.7986580086580086,1.4621504808262304,1.779525269915375,0.0001289311317643362,0.0,0.9545454545454112,0.20000000000000004
RDSGD,92,0.7953679653679654,0.7953679653679654,0.0004400589232262273,0.0004400589232262273,0.7951370851370851,0.7904761904761904,0.7984415584415584,1.461884639185303,1.7797109594233176,0.00010412231694642443,0.0,0.818181818181781,0.17142857142857149
RDSGD,93,0.7949350649350649,0.7949350649350649,0.0003988756754273476,0.00039887567542734755,0.7950995670995672,0.7911255411255411,0.7983549783549784,1.4614404903970113,1.7799570458418146,0.00011028465166268431,0.0,0.9090909090908679,0.19047619047619052
RDSGD,94,0.7951948051948052,0.7951948051948052,0.0004067410452613823,0.00040674104526138206,0.7950995670995673,0.7911255411255411,0.7982251082251082,1.461982323533311,1.7784187188362484,0.00010048819352076608,0.0,0.9090909090908679,0.19047619047619052
RDSGD,95,0.7951515151515152,0.7951515151515152,0.0004023753586139647,0.0004023753586139646,0.7951024531024531,0.790952380952381,0.7984415584415584,1.4620600285823289,1.7792911514668093,9.496376098258052e-05,0.0,0.8636363636363245,0.18095238095238098
RDSGD,96,0.7951515151515152,0.7951515151515152,0.00039397119662276545,0.00039397119662276545,0.7950678210678211,0.79004329004329,0.7987012987012987,1.4615431607259255,1.7792068516377333,0.00012086737672790279,0.0,0.9545454545454112,0.20000000000000004
RDSGD,97,0.7954978354978355,0.7954978354978355,0.000400344428168989,0.00040034442816898894,0.7953160173160173,0.7907792207792208,0.7983549783549784,1.4607262584024938,1.7790998650302194,8.542424183965116e-05,0.0,0.8636363636363245,0.18095238095238098
RDSGD,98,0.7952380952380952,0.7952380952380952,0.00038685213554239336,0.0003868521355423932,0.7952582972582971,0.7907359307359307,0.7983116883116883,1.4613130880248126,1.7794760452720568,0.00010048215875638227,0.0,0.9090909090908679,0.19047619047619052
RDSGD,99,0.7951082251082251,0.7951082251082251,0.00036964727911667174,0.00036964727911667164,0.7951544011544012,0.7909090909090909,0.7982251082251082,1.4614526354494346,1.7797067594563956,8.861344295813061e-05,0.0,0.9090909090908679,0.19047619047619052
RDSGD,100,0.7949350649350649,0.7949350649350649,0.0003726791808356985,0.0003726791808356983,0.7951717171717172,0.7914285714285715,0.7986147186147187,1.4612798826721756,1.7790373615303439,9.569368180447035e-05,0.0,0.8636363636363245,0.18095238095238098
RDSGD,101,0.7957142857142857,0.7957142857142857,0.00036385333724014274,0.00036385333724014274,0.7953160173160173,0.792077922077922,0.7980086580086581,1.4601222712333635,1.7794247327286004,9.101484927258529e-05,0.0,0.818181818181781,0.17142857142857149
RDSGD,102,0.7954545454545454,0.7954545454545454,0.0003518438167477044,0.0003518438167477043,0.7951486291486292,0.792034632034632,0.7976190476190477,1.4606396132960764,1.779657050521766,9.096070541550862e-05,0.0,0.8636363636363245,0.180952380952381
RDSGD,103,0.7954978354978355,0.7954978354978355,0.0003977810852147823,0.0003977810852147822,0.795163059163059,0.7911255411255411,0.7983982683982684,1.4596794703121652,1.7801019315020246,8.60948789561801e-05,0.029411764705881922,0.818181818181781,0.17142857142857149
RDSGD,104,0.794978354978355,0.794978354978355,0.0003313974056896978,0.00033139740568969764,0.7947849927849927,0.791038961038961,0.7978354978354978,1.4600004140290481,1.779861150743357,0.00010172322843080764,0.0,0.9999999999999546,0.20952380952380956
RDSGD,105,0.7952380952380952,0.7952380952380952,0.00035508402537827807,0.00035508402537827796,0.7948744588744588,0.790952380952381,0.7976623376623376,1.459196011517815,1.7800138145207098,8.009364134933816e-05,0.0,0.8636363636363245,0.18095238095238098
RDSGD,106,0.7948917748917749,0.7948917748917749,0.0003843029915881767,0.00038430299158817663,0.794865800865801,0.7915584415584416,0.7974025974025974,1.45862681327281,1.780249884994677,7.368847383494332e-05,0.0,0.7272727272726943,0.1523809523809524
RDSGD,107,0.7951515151515152,0.7951515151515152,0.00035364628531877804,0.000353646285318778,0.794883116883117,0.7911688311688312,0.7977056277056277,1.4585264322190186,1.779646973264226,9.05388718892576e-05,0.0,0.818181818181781,0.17142857142857149
RDSGD,108,0.7950216450216451,0.7950216450216451,0.00034794803675391545,0.0003479480367539154,0.7948484848484849,0.7919047619047619,0.7971861471861472,1.4591993275918442,1.7804714266618007,8.467931993557088e-05,0.0,0.8636363636363245,0.18095238095238098
RDSGD,109,0.795064935064935,0.795064935064935,0.00035445352761697525,0.0003544535276169752,0.795076479076479,0.7922943722943723,0.7977489177489178,1.4598338005834606,1.7803567315296325,6.822646918761665e-05,0.0,0.7272727272726943,0.1523809523809524
RDSGD,110,0.7949350649350649,0.7949350649350649,0.00031568355996756844,0.0003156835599675685,0.795073593073593,0.7912554112554112,0.7974458874458874,1.4600503845536523,1.7795518175426392,8.820837906566378e-05,0.0,0.9545454545454112,0.20000000000000007
