alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,64,0.7915151515151515,0.7915151515151515,0.0017668379438681027,0.0017668379438681033,0.7907330447330447,0.7827705627705628,0.7962770562770562,1.4753477123156042,1.7589962772001988,0.00019185791307400836,0.014285714285714082,0.9285714285714064,0.22533799533799545
RDSGD,65,0.7914718614718614,0.7914718614718614,0.0015889598912547892,0.0015889598912547896,0.790929292929293,0.7848917748917749,0.7965800865800866,1.473606578985388,1.7589910270961737,0.00019773559478267937,0.0,0.9047619047618832,0.2207148407148408
RDSGD,66,0.7912121212121213,0.7912121212121213,0.001528590086764918,0.0015285900867649188,0.7908427128427128,0.7835064935064935,0.7961038961038961,1.474287181897489,1.7596846189706876,0.00018736584130961496,0.0,0.9523809523809297,0.23097125097125107
RDSGD,67,0.7911688311688312,0.7911688311688312,0.0016180516924469,0.0016180516924469003,0.7908398268398268,0.7826839826839826,0.7963636363636364,1.4736546158540564,1.760863237129792,0.00017955254504085683,0.0,0.8571428571428367,0.20952602952602958
RDSGD,68,0.7908225108225109,0.7908225108225109,0.0014878517887676585,0.0014878517887676591,0.7905425685425684,0.7831168831168831,0.7958441558441558,1.4738635472256068,1.7621384444449668,0.00020031214915025689,0.0,0.9999999999999761,0.24165501165501177
RDSGD,69,0.7911688311688312,0.7911688311688312,0.001462351658580683,0.0014623516585806837,0.7907388167388166,0.7838528138528138,0.7967099567099567,1.4726324795760848,1.7615876504289816,0.00016471001221463497,0.0,0.88095238095236,0.21465423465423475
RDSGD,70,0.791082251082251,0.791082251082251,0.0014523436306048986,0.0014523436306048988,0.7905916305916307,0.7831168831168831,0.7963636363636364,1.472478473949045,1.7627899915665304,0.0001794884964850737,0.0,0.88095238095236,0.2137218337218338
RDSGD,71,0.7913419913419913,0.7913419913419913,0.0015019689795566756,0.0015019689795566756,0.7907272727272727,0.7828571428571428,0.7966233766233767,1.472881003953431,1.7631330400398901,0.00015677089378776066,0.0,0.88095238095236,0.21218337218337222
RDSGD,72,0.791082251082251,0.791082251082251,0.0015006439657148695,0.0015006439657148701,0.7906551226551226,0.7835930735930736,0.7965800865800866,1.4724849983078312,1.7634712049642496,0.00015088687089013868,0.014285714285714082,0.88095238095236,0.2137218337218338
RDSGD,73,0.7906493506493506,0.7906493506493506,0.0014785072661282874,0.0014785072661282876,0.7904761904761904,0.7834632034632034,0.7961038961038961,1.472569357230469,1.764587247379989,0.00015297401241590408,0.014285714285714082,0.88095238095236,0.2131157731157732
RDSGD,74,0.790995670995671,0.790995670995671,0.0014954951437442102,0.0014954951437442102,0.7905512265512266,0.7841991341991342,0.7956277056277056,1.472006715935202,1.7632331369637126,0.00014882840840930653,0.014285714285714082,0.8571428571428367,0.2090209790209791
RDSGD,75,0.7916883116883117,0.7916883116883117,0.0013443935868250718,0.0013443935868250724,0.7910707070707071,0.784978354978355,0.7959307359307359,1.4718259159804568,1.7638833931197238,0.0001500604070854527,0.0,0.8571428571428367,0.2095260295260296
RDSGD,76,0.7912987012987013,0.7912987012987013,0.0012123904049155055,0.0012123904049155063,0.7910764790764789,0.7841991341991342,0.7964502164502164,1.4718407143019352,1.764369625093095,0.00015367968681503634,0.0,0.9047619047618832,0.21978243978243983
RDSGD,77,0.7911688311688312,0.7911688311688312,0.0012070028381063558,0.001207002838106356,0.7909898989898991,0.7848917748917749,0.7968831168831169,1.471982381534365,1.765133603347481,0.00013177256758624718,0.0,0.88095238095236,0.2137218337218338
RDSGD,78,0.7914718614718614,0.7914718614718614,0.0013161296387252874,0.0013161296387252878,0.7909812409812409,0.7843722943722944,0.7966233766233767,1.4714439228788811,1.7654303358962915,0.00013326840291817557,0.014285714285714082,0.8333333333333135,0.2043978243978245
RDSGD,79,0.791038961038961,0.791038961038961,0.0012819716619935175,0.0012819716619935178,0.7908167388167388,0.7838095238095238,0.7962337662337662,1.4712362997334416,1.7659184231738059,0.00012409396128217482,0.0,0.8095238095237902,0.1983372183372184
RDSGD,80,0.791038961038961,0.791038961038961,0.0012703485301812807,0.0012703485301812814,0.7910620490620489,0.7844588744588744,0.7962770562770562,1.4712048189063762,1.765785649071762,0.00012934466246222292,0.028571428571428165,0.8571428571428367,0.20859362859362862
